istorageid,benabled,bexistfree,ffreebeginprice,ffreeendprice,ccountrys,crule,csuperrule,fbeginprice,fendprice,bistracking,bisspecial,ccode,istartweight,iendweight
1,true,false,null,null,"MY,PH,SG,TH,BN,KH,ID,LA,VN,LA","416.4",$p*1.215,0.0,10000.0,null,false,D,10000,10500
1,true,false,null,null,"MY,PH,SG,TH,BN,KH,ID,LA,VN,LA","432.9",$p*1.215,0.0,10000.0,null,false,D,10500,11000
1,true,false,null,null,"MY,PH,SG,TH,BN,KH,ID,LA,VN,LA","449.4",$p*1.215,0.0,10000.0,null,false,D,11000,11500
1,true,false,null,null,"MY,PH,SG,TH,BN,KH,ID,LA,VN,LA","465.9",$p*1.215,0.0,10000.0,null,false,D,11500,12000
1,true,false,null,null,"MY,PH,SG,TH,BN,KH,ID,LA,VN,LA","482.4",$p*1.215,0.0,10000.0,null,false,D,12000,12500
1,true,false,null,null,"MY,PH,SG,TH,BN,KH,ID,LA,VN,LA","498.9",$p*1.215,0.0,10000.0,null,false,D,12500,13000
1,true,false,null,null,"MY,PH,SG,TH,BN,KH,ID,LA,VN,LA","515.4",$p*1.215,0.0,10000.0,null,false,D,13000,13500
1,true,false,null,null,"MY,PH,SG,TH,BN,KH,ID,LA,VN,LA","531.9",$p*1.215,0.0,10000.0,null,false,D,13500,14000
1,true,false,null,null,"MY,PH,SG,TH,BN,KH,ID,LA,VN,LA","548.4",$p*1.215,0.0,10000.0,null,false,D,14000,14500
1,true,false,null,null,"MY,PH,SG,TH,BN,KH,ID,LA,VN,LA","564.9",$p*1.215,0.0,10000.0,null,false,D,14500,15000
1,true,false,null,null,"MY,PH,SG,TH,BN,KH,ID,LA,VN,LA","581.4",$p*1.215,0.0,10000.0,null,false,D,15000,15500
1,true,false,null,null,"MY,PH,SG,TH,BN,KH,ID,LA,VN,LA","597.9",$p*1.215,0.0,10000.0,null,false,D,15500,16000
1,true,false,null,null,"MY,PH,SG,TH,BN,KH,ID,LA,VN,LA","614.4",$p*1.215,0.0,10000.0,null,false,D,16000,16500
1,true,false,null,null,"MY,PH,SG,TH,BN,KH,ID,LA,VN,LA","630.9",$p*1.215,0.0,10000.0,null,false,D,16500,17000
1,true,false,null,null,"MY,PH,SG,TH,BN,KH,ID,LA,VN,LA","647.4",$p*1.215,0.0,10000.0,null,false,D,17000,17500
1,true,false,null,null,"MY,PH,SG,TH,BN,KH,ID,LA,VN,LA","663.9",$p*1.215,0.0,10000.0,null,false,D,17500,18000
1,true,false,null,null,"MY,PH,SG,TH,BN,KH,ID,LA,VN,LA","680.4",$p*1.215,0.0,10000.0,null,false,D,18000,18500
1,true,false,null,null,"MY,PH,SG,TH,BN,KH,ID,LA,VN,LA","696.9",$p*1.215,0.0,10000.0,null,false,D,18500,19000
1,true,false,null,null,"MY,PH,SG,TH,BN,KH,ID,LA,VN,LA","713.4",$p*1.215,0.0,10000.0,null,false,D,19000,19500
1,true,false,null,null,"MY,PH,SG,TH,BN,KH,ID,LA,VN,LA","729.9",$p*1.215,0.0,10000.0,null,false,D,19500,20000
1,true,false,null,null,"KP,TW","73.2",$p*1.215,0.0,10000.0,null,false,D,0,500
1,true,false,null,null,"KP,TW","89.7",$p*1.215,0.0,10000.0,null,false,D,500,1000
1,true,false,null,null,"KP,TW","106.2",$p*1.215,0.0,10000.0,null,false,D,1000,1500
1,true,false,null,null,"KP,TW","122.7",$p*1.215,0.0,10000.0,null,false,D,1500,2000
1,true,false,null,null,"KP,TW","139.2",$p*1.215,0.0,10000.0,null,false,D,2000,2500
1,true,false,null,null,"KP,TW","155.7",$p*1.215,0.0,10000.0,null,false,D,2500,3000
1,true,false,null,null,"KP,TW","172.2",$p*1.215,0.0,10000.0,null,false,D,3000,3500
1,true,false,null,null,"KP,TW","188.7",$p*1.215,0.0,10000.0,null,false,D,3500,4000
1,true,false,null,null,"KP,TW","205.2",$p*1.215,0.0,10000.0,null,false,D,4000,4500
1,true,false,null,null,"KP,TW","221.7",$p*1.215,0.0,10000.0,null,false,D,4500,5000
1,true,false,null,null,"KP,TW","237.3",$p*1.215,0.0,10000.0,null,false,D,5000,5500
1,true,false,null,null,"KP,TW","252.9",$p*1.215,0.0,10000.0,null,false,D,5500,6000
1,true,false,null,null,"KP,TW","268.5",$p*1.215,0.0,10000.0,null,false,D,6000,6500
1,true,false,null,null,"KP,TW","284.1",$p*1.215,0.0,10000.0,null,false,D,6500,7000
1,true,false,null,null,"KP,TW","299.7",$p*1.215,0.0,10000.0,null,false,D,7000,7500
1,true,false,null,null,"KP,TW","315.3",$p*1.215,0.0,10000.0,null,false,D,7500,8000
1,true,false,null,null,"KP,TW","330.9",$p*1.215,0.0,10000.0,null,false,D,8000,8500
1,true,false,null,null,"KP,TW","346.5",$p*1.215,0.0,10000.0,null,false,D,8500,9000
1,true,false,null,null,"KP,TW","362.1",$p*1.215,0.0,10000.0,null,false,D,9000,9500
1,true,false,null,null,"KP,TW","377.7",$p*1.215,0.0,10000.0,null,false,D,9500,10000
1,true,false,null,null,"KP,TW","390.9",$p*1.215,0.0,10000.0,null,false,D,10000,10500
1,true,false,null,null,"KP,TW","404.1",$p*1.215,0.0,10000.0,null,false,D,10500,11000
1,true,false,null,null,"KP,TW","417.3",$p*1.215,0.0,10000.0,null,false,D,11000,11500
1,true,false,null,null,"KP,TW","430.5",$p*1.215,0.0,10000.0,null,false,D,11500,12000
1,true,false,null,null,"KP,TW","443.7",$p*1.215,0.0,10000.0,null,false,D,12000,12500
1,true,false,null,null,"KP,TW","456.9",$p*1.215,0.0,10000.0,null,false,D,12500,13000
1,true,false,null,null,"KP,TW","470.1",$p*1.215,0.0,10000.0,null,false,D,13000,13500
1,true,false,null,null,"KP,TW","483.3",$p*1.215,0.0,10000.0,null,false,D,13500,14000
1,true,false,null,null,"KP,TW","496.5",$p*1.215,0.0,10000.0,null,false,D,14000,14500
1,true,false,null,null,"KP,TW","509.7",$p*1.215,0.0,10000.0,null,false,D,14500,15000
1,true,false,null,null,"KP,TW","522.9",$p*1.215,0.0,10000.0,null,false,D,15000,15500
1,true,false,null,null,"KP,TW","536.1",$p*1.215,0.0,10000.0,null,false,D,15500,16000
1,true,false,null,null,"KP,TW","549.3",$p*1.215,0.0,10000.0,null,false,D,16000,16500
1,true,false,null,null,"KP,TW","562.5",$p*1.215,0.0,10000.0,null,false,D,16500,17000
1,true,false,null,null,"KP,TW","575.7",$p*1.215,0.0,10000.0,null,false,D,17000,17500
1,true,false,null,null,"KP,TW","588.9",$p*1.215,0.0,10000.0,null,false,D,17500,18000
1,true,false,null,null,"KP,TW","602.1",$p*1.215,0.0,10000.0,null,false,D,18000,18500
1,true,false,null,null,"KP,TW","615.3",$p*1.215,0.0,10000.0,null,false,D,18500,19000
1,true,false,null,null,"KP,TW","628.5",$p*1.215,0.0,10000.0,null,false,D,19000,19500
1,true,false,null,null,"KP,TW","641.7",$p*1.215,0.0,10000.0,null,false,D,19500,20000
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","198",$p*1.215,0.0,10000.0,null,false,D,0,500
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","242.1",$p*1.215,0.0,10000.0,null,false,D,500,1000
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","286.2",$p*1.215,0.0,10000.0,null,false,D,1000,1500
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","330.3",$p*1.215,0.0,10000.0,null,false,D,1500,2000
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","374.4",$p*1.215,0.0,10000.0,null,false,D,2000,2500
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","418.2",$p*1.215,0.0,10000.0,null,false,D,2500,3000
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","462",$p*1.215,0.0,10000.0,null,false,D,3000,3500
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","505.8",$p*1.215,0.0,10000.0,null,false,D,3500,4000
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","549.6",$p*1.215,0.0,10000.0,null,false,D,4000,4500
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","593.4",$p*1.215,0.0,10000.0,null,false,D,4500,5000
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","633",$p*1.215,0.0,10000.0,null,false,D,5000,5500
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","672.6",$p*1.215,0.0,10000.0,null,false,D,5500,6000
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","712.2",$p*1.215,0.0,10000.0,null,false,D,6000,6500
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","751.8",$p*1.215,0.0,10000.0,null,false,D,6500,7000
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","791.4",$p*1.215,0.0,10000.0,null,false,D,7000,7500
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","831",$p*1.215,0.0,10000.0,null,false,D,7500,8000
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","870.6",$p*1.215,0.0,10000.0,null,false,D,8000,8500
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","910.2",$p*1.215,0.0,10000.0,null,false,D,8500,9000
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","949.8",$p*1.215,0.0,10000.0,null,false,D,9000,9500
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","989.4",$p*1.215,0.0,10000.0,null,false,D,9500,10000
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","1026.3",$p*1.215,0.0,10000.0,null,false,D,10000,10500
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","1063.2",$p*1.215,0.0,10000.0,null,false,D,10500,11000
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","1100.1",$p*1.215,0.0,10000.0,null,false,D,11000,11500
